Category,Difference,Observed Frequency,pValue,Cumulative
Standard Deviation,16.13,1,8.745080891998251e-05,0.0018364669873196324
Standard Deviation,16.14,2,0.00017490161783996502,0.00174901617839965
Standard Deviation,16.19,3,0.0002623524267599475,0.001574114560559685
Standard Deviation,16.23,1,8.745080891998251e-05,0.0013117621337997375
Standard Deviation,16.28,2,0.00017490161783996502,0.001224311324879755
Standard Deviation,16.31,1,8.745080891998251e-05,0.00104940970703979
Standard Deviation,16.43,1,8.745080891998251e-05,0.0009619588981198076
Standard Deviation,16.46,1,8.745080891998251e-05,0.0008745080891998251
Standard Deviation,16.52,1,8.745080891998251e-05,0.0007870572802798426
Standard Deviation,16.61,2,0.00017490161783996502,0.0006996064713598601
Standard Deviation,16.65,1,8.745080891998251e-05,0.000524704853519895
Standard Deviation,16.68,1,8.745080891998251e-05,0.00043725404459991256
Standard Deviation,16.72,1,8.745080891998251e-05,0.00034980323567993004
Standard Deviation,16.89,1,8.745080891998251e-05,0.0002623524267599475
Standard Deviation,17.28,1,8.745080891998251e-05,0.00017490161783996502
Standard Deviation,17.47,1,8.745080891998251e-05,8.745080891998251e-05
Sum,25.0,1,8.745080891998251e-05,8.745080891998251e-05
Sum,26.0,2,0.00017490161783996502,0.0002623524267599475
Sum,27.0,1,8.745080891998251e-05,0.00034980323567993004
Sum,29.0,3,0.0002623524267599475,0.0006121556624398776
Sum,30.0,4,0.00034980323567993004,0.0009619588981198076
Sum,31.0,1,8.745080891998251e-05,0.00104940970703979
Sum,32.0,4,0.00034980323567993004,0.0013992129427197202
Sum,33.0,1,8.745080891998251e-05,0.0014866637516397026
Sum,34.0,4,0.00034980323567993004,0.0018364669873196327
Sum,35.0,4,0.00034980323567993004,0.0021862702229995625
Sum,36.0,6,0.000524704853519895,0.0027109750765194575
Sum,37.0,8,0.0006996064713598601,0.0034105815478793176
Sum,38.0,5,0.00043725404459991256,0.00384783559247923
Sum,39.0,15,0.0013117621337997377,0.005159597726278968
Sum,40.0,5,0.00043725404459991256,0.005596851770878881
Sum,41.0,13,0.0011368605159597727,0.006733712286838653
Sum,42.0,13,0.0011368605159597727,0.007870572802798426
Sum,43.0,8,0.0006996064713598601,0.008570179274158285
Sum,44.0,8,0.0006996064713598601,0.009269785745518145
Sum,45.0,14,0.001224311324879755,0.0104940970703979
Sum,46.0,12,0.00104940970703979,0.01154350677743769
Sum,47.0,17,0.0014866637516397026,0.013030170529077394
Sum,48.0,25,0.0021862702229995625,0.015216440752076956
Sum,49.0,23,0.0020113686051595977,0.017227809357236553
Sum,50.0,21,0.0018364669873196327,0.019064276344556187
Sum,51.0,29,0.0025360734586794926,0.02160034980323568
Sum,52.0,20,0.0017490161783996502,0.023349365981635332
Sum,53.0,26,0.0022737210319195454,0.02562308701355488
Sum,54.0,29,0.0025360734586794926,0.028159160472234372
Sum,55.0,41,0.003585483165719283,0.03174464363795366
Sum,56.0,33,0.0028858766943594227,0.03463052033231308
Sum,57.0,47,0.004110188019239178,0.03874070835155226
Sum,58.0,46,0.004022737210319195,0.042763445561871456
Sum,59.0,39,0.003410581547879318,0.04617402710975078
Sum,60.0,52,0.004547442063839091,0.05072146917358987
Sum,61.0,59,0.005159597726278968,0.05588106689986884
Sum,62.0,64,0.005596851770878881,0.06147791867074772
Sum,63.0,68,0.00594665500655881,0.06742457367730653
Sum,64.0,69,0.0060341058154787935,0.07345867949278533
Sum,65.0,62,0.005421950153038916,0.07888062964582424
Sum,66.0,74,0.006471359860078706,0.08535198950590295
Sum,67.0,83,0.007258417140358548,0.0926104066462615
Sum,68.0,85,0.007433318758198513,0.10004372540446001
Sum,69.0,123,0.01075644949715785,0.11080017490161785
Sum,70.0,88,0.007695671184958461,0.11849584608657632
Sum,71.0,75,0.006558810668998688,0.125054656755575
Sum,72.0,92,0.00804547442063839,0.1331001311762134
Sum,73.0,109,0.009532138172278094,0.1426322693484915
Sum,74.0,125,0.010931351114997814,0.15356362046348931
Sum,75.0,105,0.009182334936598164,0.1627459554000875
Sum,76.0,115,0.010056843025797988,0.17280279842588547
Sum,77.0,129,0.011281154350677744,0.18408395277656323
Sum,78.0,108,0.009444687363358111,0.19352864013992133
Sum,79.0,125,0.010931351114997814,0.20445999125491915
Sum,80.0,139,0.01215566243987757,0.2166156536947967
Sum,81.0,135,0.011805859204197638,0.22842151289899434
Sum,82.0,146,0.012767818102317446,0.2411893310013118
Sum,83.0,167,0.014604285089637079,0.25579361609094886
Sum,84.0,163,0.01425448185395715,0.27004809794490603
Sum,85.0,159,0.01390467861827722,0.28395277656318324
Sum,86.0,168,0.014691735898557061,0.2986445124617403
Sum,87.0,167,0.014604285089637079,0.31324879755137736
Sum,88.0,168,0.014691735898557061,0.3279405334499344
Sum,89.0,167,0.014604285089637079,0.34254481853957147
Sum,90.0,163,0.01425448185395715,0.35679930039352864
Sum,91.0,171,0.014954088325317009,0.37175338871884567
Sum,92.0,161,0.014079580236117184,0.38583296895496283
Sum,93.0,179,0.01565369479667687,0.4014866637516397
Sum,94.0,183,0.0160034980323568,0.4174901617839965
Sum,95.0,182,0.015916047223436817,0.4334062090074333
Sum,96.0,177,0.015478793178836905,0.4488850021862702
Sum,97.0,200,0.0174901617839965,0.4663751639702667
Sum,98.0,174,0.015216440752076957,0.48159160472234364
Sum,99.0,211,0.01845212068211631,0.5184083952776564
Sum,100.0,185,0.016178399650196764,0.4999562745955401
Sum,101.0,178,0.015566243987756887,0.48377787494534336
Sum,102.0,170,0.014866637516397026,0.46821163095758644
Sum,103.0,155,0.01355487538259729,0.4533449934411894
Sum,104.0,192,0.01679055531263664,0.4397901180585921
Sum,105.0,188,0.01644075207695671,0.42299956274595546
Sum,106.0,168,0.014691735898557061,0.40655881066899874
Sum,107.0,179,0.01565369479667687,0.3918670747704417
Sum,108.0,165,0.014429383471797114,0.3762133799737648
Sum,109.0,188,0.01644075207695671,0.3617839965019677
Sum,110.0,177,0.015478793178836905,0.34534324442501096
Sum,111.0,187,0.01635330126803673,0.3298644512461741
Sum,112.0,169,0.014779186707477044,0.31351114997813734
Sum,113.0,182,0.015916047223436817,0.2987319632706603
Sum,114.0,162,0.014167031045037167,0.2828159160472235
Sum,115.0,147,0.012855268911237429,0.2686488850021863
Sum,116.0,132,0.01154350677743769,0.25579361609094886
Sum,117.0,131,0.011456055968517708,0.24425010931351118
Sum,118.0,125,0.010931351114997814,0.23279405334499348
Sum,119.0,140,0.012243113248797552,0.22186270222999566
Sum,120.0,123,0.01075644949715785,0.2096195889811981
Sum,121.0,128,0.011193703541757761,0.19886313948404025
Sum,122.0,133,0.011630957586357673,0.1876694359422825
Sum,123.0,119,0.01040664626147792,0.17603847835592482
Sum,124.0,114,0.009969392216878006,0.1656318320944469
Sum,125.0,112,0.00979449059903804,0.1556624398775689
Sum,126.0,114,0.009969392216878006,0.14586794927853086
Sum,127.0,83,0.007258417140358548,0.13589855706165285
Sum,128.0,98,0.008570179274158285,0.1286401399212943
Sum,129.0,114,0.009969392216878006,0.12006996064713601
Sum,130.0,86,0.0075207695671184955,0.110100568430258
Sum,131.0,87,0.007608220376038479,0.1025797988631395
Sum,132.0,84,0.007345867949278531,0.09497157848710103
Sum,133.0,78,0.006821163095758636,0.08762571053782249
Sum,134.0,66,0.005771753388718845,0.08080454744206385
Sum,135.0,66,0.005771753388718845,0.07503279405334501
Sum,136.0,67,0.005859204197638828,0.06926104066462617
Sum,137.0,50,0.004372540445999125,0.06340183646698734
Sum,138.0,50,0.004372540445999125,0.05902929602098822
Sum,139.0,43,0.0037603847835592477,0.05465675557498909
Sum,140.0,49,0.004285089637079143,0.05089637079142984
Sum,141.0,46,0.004022737210319195,0.046611281154350696
Sum,142.0,46,0.004022737210319195,0.0425885439440315
Sum,143.0,39,0.003410581547879318,0.0385658067337123
Sum,144.0,41,0.003585483165719283,0.03515522518583298
Sum,145.0,32,0.0027984258854394403,0.03156974202011369
Sum,146.0,27,0.002361171840839528,0.028771316134674253
Sum,147.0,29,0.0025360734586794926,0.026410144293834724
Sum,148.0,26,0.0022737210319195454,0.02387407083515523
Sum,149.0,24,0.00209881941407958,0.021600349803235684
Sum,150.0,26,0.0022737210319195454,0.019501530389156103
Sum,151.0,25,0.0021862702229995625,0.017227809357236556
Sum,152.0,20,0.0017490161783996502,0.015041539134236993
Sum,153.0,14,0.001224311324879755,0.013292522955837343
Sum,154.0,22,0.0019239177962396153,0.012068211630957587
Sum,155.0,12,0.00104940970703979,0.010144293834717972
Sum,156.0,11,0.0009619588981198076,0.009094884127678182
Sum,157.0,5,0.00043725404459991256,0.008132925229558373
Sum,158.0,15,0.0013117621337997377,0.007695671184958461
Sum,159.0,14,0.001224311324879755,0.006383909051158723
Sum,160.0,10,0.0008745080891998251,0.005159597726278968
Sum,161.0,5,0.00043725404459991256,0.004285089637079143
Sum,162.0,8,0.0006996064713598601,0.00384783559247923
Sum,163.0,9,0.0007870572802798426,0.00314822912111937
Sum,164.0,6,0.000524704853519895,0.0023611718408395274
Sum,165.0,3,0.0002623524267599475,0.0018364669873196324
Sum,166.0,3,0.0002623524267599475,0.001574114560559685
Sum,167.0,6,0.000524704853519895,0.0013117621337997375
Sum,168.0,2,0.00017490161783996502,0.0007870572802798426
Sum,169.0,5,0.00043725404459991256,0.0006121556624398776
Sum,171.0,1,8.745080891998251e-05,0.00017490161783996502
Sum,175.0,1,8.745080891998251e-05,8.745080891998251e-05
Sum Modulo 10,0.0,1128,0.09864451246174027,0.09864451246174027
Sum Modulo 10,1.0,1140,0.09969392216878006,0.19833843463052034
Sum Modulo 10,2.0,1130,0.09881941407958024,0.2971578487101006
Sum Modulo 10,3.0,1154,0.10091823349365982,0.3980760822037604
Sum Modulo 10,4.0,1184,0.10354175776125929,0.5016178399650197
Sum Modulo 10,5.0,1129,0.09873196327066025,0.49838216003498026
Sum Modulo 10,6.0,1109,0.0969829470922606,0.39965019676432
Sum Modulo 10,7.0,1135,0.09925666812418014,0.30266724967205944
Sum Modulo 10,8.0,1092,0.0954962833406209,0.2034105815478793
Sum Modulo 10,9.0,1234,0.10791429820725841,0.10791429820725841
