11088,3,4,19,35,36
11087,5,6,15,23,33
11086,18,23,24,28,39
11085,1,9,28,29,30
11084,8,11,14,15,25
11083,5,7,27,30,31
11082,13,15,16,20,21
11081,1,9,11,20,35
11080,18,19,28,30,38
11079,3,15,24,25,34
11078,5,10,14,21,29
11077,13,19,20,27,34
11076,4,9,10,19,26
11075,10,24,26,33,38
11074,11,19,25,31,33
11073,9,10,20,32,35
11072,10,14,27,33,38
11071,5,7,9,18,23
11070,2,10,17,21,25
11069,2,6,12,37,38
11068,1,4,20,23,26
11067,5,7,30,32,37
11066,12,17,23,24,34
11065,11,13,16,19,25
11064,1,2,18,27,34
11063,3,7,10,25,39
11062,15,18,21,29,31
11061,12,27,28,30,39
11060,2,4,22,32,37
11059,20,24,28,30,36
11058,12,15,21,24,39
11057,3,4,5,9,22
11056,1,6,10,16,22
11055,7,15,16,32,35
11054,9,17,26,35,37
11053,4,20,26,27,30
11052,17,18,25,35,37
11051,2,14,27,37,38
11050,9,15,17,26,30
11049,7,20,24,26,27
11048,2,16,18,19,37
11047,1,3,5,14,26
11046,3,4,21,24,27
11045,4,7,9,11,29
11044,17,25,31,34,38
11043,5,10,13,25,26
11042,9,10,17,28,29
11041,6,7,12,21,31
11040,4,10,15,22,34
11039,8,19,21,23,32
11038,16,17,22,32,37
11037,6,9,10,24,30
11036,2,5,11,15,22
11035,20,23,35,36,37
11034,5,6,20,21,29
11033,4,7,21,23,29
11032,2,19,23,28,38
11031,2,14,17,24,25
11030,20,21,25,29,32
11029,3,4,6,15,23
11028,6,8,14,27,39
11027,1,2,13,19,21
11026,6,13,19,27,30
11025,1,20,23,33,34
11024,6,17,21,28,36
11023,15,18,25,32,38
11022,1,5,10,22,28
11021,1,12,27,28,34
11020,5,12,13,14,31
11019,6,9,16,17,32
11018,6,8,15,20,31
11017,7,15,21,25,39
11016,11,19,20,35,39
11015,13,23,27,34,35
11014,8,10,19,25,32
11013,6,10,12,22,35
11012,5,21,23,34,38
11011,3,8,11,16,18
11010,2,23,24,30,32
11009,2,5,22,24,33
11008,3,19,35,36,38
11007,2,12,15,18,25
11006,9,11,28,33,34
11005,9,17,22,31,32
11004,1,8,15,18,19
11003,5,8,19,21,24
11002,15,18,21,27,28
11001,16,22,27,30,38
11000,14,20,23,31,32
10999,1,3,8,28,34
10998,5,11,12,22,30
10997,15,28,35,36,39
10996,1,7,23,28,37
10995,8,12,18,32,39
10994,1,8,17,20,37
10993,3,4,27,32,38
10992,8,13,23,27,28
10991,11,14,20,29,34
10990,3,8,19,22,30
10989,5,11,19,22,37
10988,1,3,20,27,35
10987,10,13,16,27,38
10986,12,17,19,32,34
10985,3,10,18,23,27
10984,9,11,20,21,35
10983,6,20,31,32,33
10982,1,13,14,16,26
10981,2,27,32,35,39
10980,3,6,26,29,39
10979,2,9,19,23,33
10978,1,10,12,13,27
10977,10,32,33,34,37
10976,1,27,34,35,38
10975,9,21,29,33,37
10974,13,17,19,33,35
10973,2,12,14,15,19
10972,7,10,23,31,33
10971,29,31,34,36,39
10970,1,8,24,30,32
10969,8,19,21,31,32
10968,1,19,31,35,36
10967,1,3,15,20,25
10966,6,13,33,36,39
10965,7,16,17,25,38
10964,7,10,12,21,25
10963,7,11,25,27,28
10962,2,12,16,17,36
10961,12,15,22,23,32
10960,11,17,18,26,30
10959,12,15,21,27,28
10958,10,20,21,30,34
10957,8,20,21,32,38
10956,6,7,15,23,36
10955,3,16,21,34,38
10954,6,12,28,31,38
10953,1,25,28,30,37
10952,9,18,20,21,31
10951,1,16,28,29,36
10950,22,23,30,31,32
10949,9,11,18,29,31
10948,1,7,11,16,24
10947,9,14,18,23,24
10946,11,12,27,30,31
10945,19,31,33,34,35
10944,3,5,25,34,37
10943,21,22,32,34,35
10942,6,25,30,34,35
10941,1,7,20,35,39
10940,5,14,26,37,38
10939,10,12,24,27,36
10938,3,5,30,32,37
10937,4,5,27,31,39
10936,4,13,17,30,38
10935,4,6,15,30,39
10934,8,28,32,36,38
10933,3,15,26,32,35
10932,20,23,26,31,33
10931,19,25,30,34,37
10930,23,25,26,30,31
10929,8,29,33,36,38
10928,8,16,17,21,25
10927,16,23,24,25,35
10926,5,26,29,36,39
10925,5,9,21,24,36
10924,1,9,16,19,24
10923,2,11,19,25,35
10922,3,7,17,23,24
10921,19,20,26,29,30
10920,8,16,23,30,39
10919,24,26,30,32,36
10918,8,9,14,27,31
10917,7,13,26,28,35
10916,5,15,28,33,38
10915,19,20,25,30,32
10914,1,4,18,23,27
10913,6,12,16,17,18
10912,16,19,20,21,29
10911,2,3,4,17,39
10910,4,7,13,29,30
10909,4,6,7,15,17
10908,8,18,30,37,38
10907,5,13,23,25,38
10906,7,14,19,21,25
10905,11,13,14,33,34
10904,2,17,20,29,30
10903,2,6,8,16,18
10902,4,13,19,23,34
10901,2,3,18,23,34
10900,5,14,21,28,32
10899,6,8,16,20,35
10898,11,22,28,32,37
10897,5,14,19,22,39
10896,1,8,19,21,30
10895,2,6,11,32,33
10894,2,17,21,32,37
10893,17,19,30,33,35
10892,7,19,21,22,35
10891,1,18,28,29,33
10890,5,21,22,27,29
10889,2,7,12,21,24
10888,3,10,22,23,32
10887,10,21,24,34,38
10886,9,13,19,29,38
10885,19,23,25,29,34
10884,7,8,10,32,36
10883,17,20,23,30,32
10882,2,11,26,29,36
10881,1,14,26,27,32
10880,3,16,23,25,29
10879,17,18,24,28,35
10878,6,15,27,31,33
10877,17,24,26,32,38
10876,5,10,20,21,22
10875,3,7,13,14,22
10874,7,10,15,21,29
10873,12,23,27,28,33
10872,1,3,6,7,15
10871,6,8,19,21,22
10870,2,8,21,22,32
10869,6,8,26,33,35
10868,7,9,23,24,36
10867,2,4,15,21,39
10866,1,10,12,32,39
10865,1,8,10,26,30
10864,3,10,15,16,39
10863,17,23,30,36,39
10862,8,21,23,26,34
10861,4,6,28,30,35
10860,13,18,26,32,35
10859,1,3,10,19,36
10858,8,9,29,32,34
10857,4,10,17,32,34
10856,2,6,22,26,30
10855,6,11,24,26,30
10854,2,7,8,15,17
10853,9,10,14,17,19
10852,5,8,20,23,31
10851,16,27,32,35,39
10850,7,9,16,24,37
10849,7,14,27,36,39
10848,6,11,12,18,34
10847,15,22,24,34,39
10846,4,10,24,26,37
10845,1,4,7,13,30
10844,1,17,22,27,38
10843,2,10,12,17,29
10842,5,11,13,22,39
10841,1,13,19,32,39
10840,10,15,19,22,26
10839,3,8,16,21,36
10838,9,17,20,34,36
10837,1,26,35,36,39
10836,10,13,15,23,29
10835,7,8,18,31,36
10834,21,33,34,35,37
10833,6,17,31,33,37
10832,5,15,28,30,35
10831,7,13,19,29,39
10830,8,17,19,20,36
10829,1,7,19,33,39
10828,5,6,12,13,16
10827,9,10,21,22,38
10826,2,17,26,30,34
10825,1,19,25,26,29
10824,9,13,33,34,36
10823,8,11,17,19,28
10822,7,11,15,19,23
10821,11,14,18,30,38
10820,6,12,17,32,37
10819,18,23,27,34,35
10818,16,25,30,31,35
10817,5,17,21,31,34
10816,2,9,13,14,39
10815,10,12,25,27,34
10814,7,21,29,36,39
10813,6,22,29,31,34
10812,5,10,16,19,30
10811,9,12,26,32,35
10810,5,7,12,24,27
10809,6,20,22,32,37
10808,5,29,34,35,39
10807,24,25,30,38,39
10806,12,16,21,23,28
10805,18,20,25,27,31
10804,10,14,18,38,39
10803,1,11,17,19,23
10802,4,29,33,34,39
10801,3,13,21,31,33
10800,3,8,11,29,33
10799,2,8,21,25,32
10798,8,13,24,36,39
10797,8,10,12,30,37
10796,2,4,12,15,16
10795,10,12,18,29,34
10794,7,11,28,31,34
10793,8,11,25,27,29
10792,5,10,23,35,37
10791,17,18,21,34,38
10790,14,19,25,30,39
10789,3,23,28,29,36
10788,10,14,30,32,35
10787,6,11,14,23,33
10786,6,22,31,32,35
10785,6,15,17,23,31
10784,3,11,18,23,24
10783,9,33,34,38,39
10782,1,3,6,10,39
10781,17,19,23,27,36
10780,24,27,30,33,36
10779,10,15,18,24,26
10778,1,8,17,22,28
10777,9,15,25,29,34
10776,10,11,21,29,32
10775,8,16,20,23,38
10774,18,19,26,30,36
10773,5,11,19,28,35
10772,10,20,22,28,33
10771,5,13,35,37,39
10770,10,16,22,31,37
10769,3,4,11,16,31
10768,4,15,22,26,32
10767,14,17,23,33,35
10766,2,17,19,35,37
10765,13,15,22,26,33
10764,13,15,22,26,33
10763,5,11,15,32,34
10762,2,5,12,13,29
10761,7,11,13,14,38
10760,2,13,15,19,36
10759,7,12,25,30,31
10758,7,11,17,29,35
10757,7,12,27,31,39
10756,2,9,15,28,34
10755,8,11,16,23,27
10754,7,10,14,15,33
10753,15,21,24,28,36
10752,3,13,19,32,35
10751,1,5,11,19,30
10750,7,12,25,28,37
10749,9,13,19,29,37
10748,21,23,26,28,30
10747,14,16,20,25,39
10746,15,24,26,27,37
10745,4,17,21,23,38
10744,5,8,11,20,34
10743,7,8,16,27,39
10742,1,9,18,23,30
10741,1,4,14,23,27
10740,9,10,18,29,32
10739,8,16,17,20,37
10738,2,10,15,30,36
10737,1,13,29,33,36
10736,3,16,24,31,36
10735,1,14,18,22,35
10734,1,7,9,14,36
10733,2,10,27,32,36
10732,5,12,20,24,30
10731,3,5,7,12,31
10730,1,15,16,20,26
10729,4,8,27,28,29
10728,4,10,11,15,33
10727,1,2,4,7,25
10726,15,26,34,37,38
10725,1,6,9,10,13
10724,7,13,22,28,29
10723,9,11,18,32,38
10722,11,18,26,34,39
10721,4,6,17,30,33
10720,5,8,18,26,36
10719,1,3,10,13,39
10718,1,21,22,37,39
10717,1,2,14,28,31
10716,4,10,29,36,39
10715,4,6,19,30,35
10714,1,13,22,27,37
10713,1,4,5,13,29
10712,5,7,12,15,17
10711,3,11,30,35,37
10710,2,5,16,32,33
10709,5,16,31,32,37
10708,5,12,19,23,39
10707,12,22,27,37,39
10706,13,18,22,25,34
10705,2,10,14,31,33
10704,24,25,26,28,39
10703,2,10,11,29,34
10702,6,7,8,34,35
10701,8,11,33,34,38
10700,2,7,9,27,34
10699,7,10,22,23,31
10698,3,10,25,27,39
10697,2,5,11,20,23
10696,7,11,15,36,38
10695,5,14,25,32,34
10694,25,28,30,37,39
10693,11,12,34,37,38
10692,3,9,11,17,28
10691,2,11,12,15,22
10690,2,7,9,10,39
10689,7,8,23,31,36
10688,9,18,30,35,37
10687,4,16,19,28,33
10686,2,22,29,30,39
10685,6,10,16,25,32
10684,3,8,18,22,35
10683,9,22,27,30,33
10682,21,22,33,36,39
10681,3,4,13,15,25
10680,11,16,25,30,32
10679,8,16,23,24,26
10678,2,13,25,32,37
10677,13,19,33,36,39
10676,8,10,22,26,30
10675,8,13,28,30,35
10674,1,26,27,30,39
10673,12,15,17,26,39
10672,9,19,21,33,36
10671,1,14,21,32,39
10670,10,15,20,32,39
10669,2,16,22,30,36
10668,1,7,18,37,38
10667,6,18,28,32,39
10666,1,12,18,25,35
10665,11,12,14,21,26
10664,2,16,31,34,38
10663,19,29,35,37,39
10662,8,21,22,28,38
10661,9,23,24,30,38
10660,12,16,32,38,39
10659,2,6,22,23,27
10658,7,9,16,27,32
10657,13,17,21,24,28
10656,5,17,18,28,39
10655,10,16,22,31,34
10654,3,19,26,28,32
10653,13,14,23,25,37
10652,17,19,26,30,39
10651,2,12,14,17,38
10650,8,10,12,15,33
10649,1,3,8,10,26
10648,8,11,27,37,38
10647,4,22,26,33,38
10646,13,17,22,31,39
10645,4,24,26,31,37
10644,1,11,30,34,35
10643,16,27,33,37,38
10642,1,3,10,26,28
10641,5,13,19,24,33
10640,2,10,13,30,32
10639,1,20,21,30,38
10638,6,17,28,29,35
10637,1,7,28,29,39
10636,18,25,27,28,37
10635,10,20,27,34,37
10634,9,11,12,27,30
10633,5,10,15,29,32
10632,17,18,23,33,34
10631,6,21,25,28,39
10630,6,15,21,29,38
10629,6,9,20,26,39
10628,3,13,14,15,33
10627,8,9,33,35,38
10626,5,6,10,24,31
10625,13,15,33,37,38
10624,5,12,17,18,29
10623,1,4,10,29,36
10622,2,3,17,35,38
10621,8,9,19,29,38
10620,4,7,14,27,38
10619,9,10,15,19,34
10618,15,17,19,22,26
10617,8,9,11,12,25
10616,2,8,11,25,33
10615,12,25,27,35,38
10614,4,5,18,19,23
10613,18,25,29,33,35
10612,8,24,26,37,39
10611,14,21,25,29,35
10610,18,20,29,31,32
10609,8,10,24,38,39
10608,10,15,18,26,28
10607,4,19,32,36,39
10606,11,24,28,36,37
10605,17,23,26,29,30
10604,10,19,29,32,38
10603,7,9,11,31,39
10602,5,8,16,25,33
10601,2,6,7,11,28
10600,16,17,23,27,37
10599,6,13,21,30,31
10598,8,10,14,23,39
10597,1,20,23,34,39
10596,2,7,9,10,11
10595,3,10,29,36,39
10594,1,8,15,22,34
10593,3,6,7,22,24
10592,2,4,5,9,36
10591,1,2,3,35,36
10590,1,9,20,29,30
10589,10,14,16,27,33
10588,3,11,26,29,37
10587,1,9,18,24,37
10586,4,12,21,33,36
10585,5,20,23,26,39
10584,1,3,27,29,32
10583,4,14,21,26,34
10582,5,9,18,19,28
10581,19,20,29,31,36
10580,12,19,32,34,35
10579,1,5,10,19,38
10578,12,24,31,35,37
10577,6,8,12,19,21
10576,8,11,15,27,31
10575,1,3,5,18,20
10574,6,9,16,24,27
10573,3,13,19,35,39
10572,2,12,18,21,29
10571,21,22,31,34,37
10570,3,6,18,31,38
10569,19,23,28,35,37
10568,1,2,6,8,15
10567,2,26,27,29,37
10566,1,3,23,25,27
10565,1,18,33,35,37
10564,5,9,11,21,36
10563,4,6,14,33,38
10562,1,7,16,31,35
10561,6,15,27,35,37
10560,11,16,23,31,38
10559,1,2,3,14,35
10558,7,8,21,37,38
10557,9,11,16,25,30
10556,1,9,19,33,37
10555,2,23,34,36,38
10554,18,26,31,32,37
10553,12,13,18,22,23
10552,7,9,22,23,36
10551,7,17,19,20,35
10550,5,8,15,28,32
10549,1,2,4,10,13
10548,1,23,29,30,31
10547,7,14,28,30,33
10546,1,9,22,34,38
10545,2,3,17,24,39
10544,3,20,24,25,32
10543,4,14,15,34,35
10542,19,27,33,35,36
10541,1,4,13,17,38
10540,19,22,34,38,39
10539,2,8,17,23,29
10538,5,6,18,27,39
10537,10,12,14,27,31
10536,7,16,20,24,39
10535,9,14,16,35,37
10534,1,5,12,17,32
10533,12,17,25,29,32
10532,21,27,29,36,38
10531,1,18,24,31,34
10530,13,21,24,27,37
10529,4,6,9,18,30
