5978,21,23,26,29,33
5977,4,6,7,20,29
5976,9,13,16,19,37
5975,9,12,23,27,37
5974,6,15,18,23,33
5973,10,15,16,29,37
5972,1,8,9,22,31
5971,1,3,13,18,22
5970,4,11,14,16,30
5969,4,10,16,19,20
5968,2,4,21,30,37
5967,10,23,25,32,33
5966,1,16,20,28,32
5965,4,14,18,23,29
5964,1,5,14,28,30
5963,3,5,10,34,36
5962,2,7,20,21,34
5961,8,12,13,26,32
5960,4,6,21,34,37
5959,4,5,10,12,32
5958,11,17,22,33,35
5957,22,26,27,31,37
5956,5,9,20,32,36
5955,6,11,34,36,38
5954,3,8,17,20,24
5953,4,29,30,32,33
5952,1,10,15,21,38
5951,2,5,10,16,26
5950,23,30,32,34,36
5949,3,4,14,31,37
5948,8,19,28,29,36
5947,3,7,8,14,34
5946,11,14,17,18,27
5945,15,16,19,24,33
5944,5,24,28,36,37
5943,7,16,22,24,25
5942,1,22,28,32,34
5941,15,19,24,30,33
5940,7,20,25,30,34
5939,5,6,22,34,35
5938,1,16,19,22,34
5937,7,11,27,29,35
5936,8,15,27,33,36
5935,5,6,12,31,32
5934,13,18,20,33,38
5933,7,12,16,20,24
5932,13,15,19,23,30
5931,4,20,25,35,38
5930,1,14,18,25,33
5929,4,14,15,25,36
5928,12,34,36,37,38
5927,1,20,22,30,32
5926,10,21,22,28,31
5925,3,14,16,34,36
5924,7,13,18,20,30
5923,1,5,21,23,24
5922,12,25,26,37,38
5921,5,10,16,29,30
5920,6,8,9,23,24
5919,10,29,34,36,38
5918,4,16,23,29,36
5917,7,8,9,25,27
5916,1,4,23,24,25
5915,6,10,26,30,33
5914,9,19,21,26,28
5913,12,25,26,28,29
5912,3,5,8,12,28
5911,8,11,27,28,35
5910,14,15,22,26,38
5909,1,2,5,32,37
5908,3,11,24,25,26
5907,3,16,20,27,34
5906,2,3,34,36,38
5905,1,3,10,11,19
5904,2,5,16,18,30
5903,1,2,4,12,27
5902,7,11,16,25,34
5901,1,5,7,8,24
5900,3,4,27,30,31
5899,3,8,12,20,32
5898,5,17,18,27,35
5897,4,26,28,31,38
5896,3,4,7,15,24
5895,1,8,15,18,37
5894,1,23,27,33,36
5893,2,9,24,26,36
5892,17,28,29,31,36
5891,4,5,6,11,36
5890,1,7,9,22,25
5889,13,25,29,33,37
5888,2,12,13,27,33
5887,8,24,29,32,33
5886,4,5,13,29,31
5885,11,15,17,22,31
5884,2,7,10,21,35
5883,5,11,17,24,35
5882,4,7,18,36,37
5881,12,19,29,31,34
5880,17,18,22,28,37
5879,1,15,16,18,25
5878,9,11,24,27,35
5877,13,14,15,29,38
5876,24,28,31,32,36
5875,1,5,14,15,25
5874,5,6,22,34,36
5873,9,24,27,31,34
5872,8,12,15,22,37
5871,1,8,10,24,37
5870,14,23,28,32,35
5869,21,22,33,34,37
5868,2,12,32,36,38
5867,4,5,21,30,32
5866,1,15,27,30,32
5865,2,4,9,10,34
5864,3,4,15,33,35
5863,11,12,19,27,29
5862,1,11,21,23,34
5861,6,8,14,17,34
5860,8,12,15,19,27
5859,5,6,11,21,28
5858,5,16,21,22,35
5857,11,25,29,33,34
5856,2,11,13,18,36
5855,1,12,13,17,24
5854,3,8,22,26,32
5853,1,3,4,21,24
5852,3,8,10,18,22
5851,2,5,19,25,27
5850,1,7,9,31,34
5849,1,2,3,21,32
5848,3,5,17,28,36
5847,7,17,22,34,38
5846,16,21,26,30,38
5845,9,13,32,33,37
5844,12,17,29,35,38
5843,2,3,6,28,35
5842,15,16,20,34,37
5841,7,10,25,26,33
5840,7,18,20,33,38
5839,8,15,23,24,36
5838,3,26,31,33,34
5837,21,23,31,32,37
5836,4,23,32,33,37
5835,6,14,19,23,28
5834,5,16,17,29,35
5833,14,15,26,32,38
5832,1,5,13,27,28
5831,7,8,24,29,32
5830,7,8,20,34,37
5829,5,9,18,31,34
5828,5,15,33,34,35
5827,2,6,15,26,29
5826,5,13,27,31,34
5825,8,13,23,32,34
5824,8,11,24,25,38
5823,8,11,19,28,34
5822,7,12,15,17,24
5821,5,17,18,24,29
5820,1,7,16,22,36
5819,4,11,22,25,31
5818,11,13,16,17,37
5817,5,9,14,24,29
5816,11,18,19,25,28
5815,2,12,14,18,24
5814,14,19,20,26,38
5813,7,10,12,15,32
5812,1,2,6,7,15
5811,5,14,22,29,35
5810,10,20,26,34,36
5809,2,26,28,32,33
5808,4,5,8,13,35
5807,13,22,25,33,38
5806,1,5,15,27,29
5805,10,17,21,22,36
5804,4,22,25,33,38
5803,22,23,25,28,33
5802,4,5,17,20,22
5801,4,7,16,19,28
5800,7,13,25,28,36
5799,1,2,18,36,38
5798,1,8,10,18,26
5797,2,5,8,18,36
5796,7,11,23,28,29
5795,16,18,23,26,28
5794,2,7,13,20,30
5793,1,3,10,18,32
5792,6,15,18,19,37
5791,3,12,28,29,38
5790,1,2,21,28,33
5789,12,14,19,33,34
5788,1,20,21,26,36
5787,10,23,29,33,34
5786,7,18,19,35,37
5785,3,13,19,30,34
5784,1,3,5,6,23
5783,7,12,21,27,35
5782,16,19,25,31,37
5781,13,14,15,22,34
5780,2,7,20,23,33
5779,5,8,9,28,31
5778,2,5,29,30,36
5777,11,12,18,19,27
5776,8,10,20,27,33
5775,16,23,27,28,33
5774,5,10,17,20,25
